Id;Ref;Label;Type;OnSell;OnBuy;Description;PublicUrl;CustomCode;IDCountry;ProductAccountancySellCode;ProductAccountancySellIntraCode;ProductAccountancySellExportCode;ProductAccountancyBuyCode;ProductAccountancyBuyIntraCode;ProductAccountancyBuyExportCode;NotePrivate;NotePublic;Weight;WeightUnits;Length;LengthUnits;Width;WidthUnits;Height;HeightUnits;Surface;SurfaceUnits;Volume;VolumeUnits;Duration;Nature;PriceBase;UnitPriceHT;UnitPriceTTC;MinPriceHT;MinPriceTTC;VATRate;DateCreation;DateModification;CostPrice;DefaultWarehouse;ManageLotSerial;Stock;StockLimit;DesiredStock;PMPValue;BarCode;Descripción corta;Marca;StockableProduct;Precio Compra con Iva;Url;Supplier;SupplierRef;QtyMin;DiscountQtyMin;BuyingPrice;Unit;Unnamed: 59;Categoria;Imagen
4362;29695231964;Petmate Comedero Plastico 18 Cm;0;1;1;El Comedero Plástico de 18 cm de Petmate es una excelente opción para mantener a tu perro alimentado de manera fácil y segura. Su diseño compacto y ligero lo hace ideal para cualquier espacio, y su material plástico resistente garantiza una durabilidad óptima. Con Petmate, puedes ofrecer a tu perro una alimentación cómoda y saludable.;;;1.0;;;;;;;;;0.0;0;18.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;0.82644628;1.0;0;0;21;3/3/2026 10:39;3/11/2026 13:15;0.46;;0;6;0;0;0;29695231964;Alimenta con facilidad;Generica;1;0.46;https://elpajaroblanco.com/producto/petmate-comedero-plastico-18-cm/;;;;;;;;Perros;29695231964.jpg
4363;8427934449552;Petral Marvel M/L;0;1;1;El Petral Marvel de Cerdá es un juguete divertido y estimulante para tu perro. Diseñado con materiales de alta calidad y resistencia, este juguete cuenta con un diseño inspirado en la franquicia de Marvel que será un gran éxito para tus mascotas. Con Cerdá, puedes confiar en la innovación y la calidad de tus productos para mascotas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;13.18181818;15.95;0;0;21;3/3/2026 10:39;3/11/2026 13:15;8.0;;0;1;0;0;0;8427934449552;Juega con Marvel;Cerdá;1;8.0;;;;;;;;;Perros;8427934449552.jpg
4364;8427934449675;Petral Star Wars XS/S;0;1;1;El Petral Star Wars de Cerdá es un juguete emocionante y divertido para tu perro. Diseñado con materiales de alta calidad y resistencia, este juguete cuenta con un diseño inspirado en la franquicia de Star Wars que será un gran éxito para tus mascotas. Con Cerdá, puedes confiar en la innovación y la calidad de tus productos para mascotas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;11.52892562;13.95;0;0;21;3/3/2026 10:39;3/11/2026 13:15;7.0;;0;0;0;0;0;8427934449675;Juega con Star Wars;Cerdá;1;7.0;;;;;;;;;Perros;8427934449675.jpg
4365;8427934449637;Petral Superman M/L;0;1;1;El Petral Superman de Cerdá es un juguete emocionante y divertido para tu perro. Diseñado con materiales de alta calidad y resistencia, este juguete cuenta con un diseño inspirado en la franquicia de Superman que será un gran éxito para tus mascotas. Con Cerdá, puedes confiar en la innovación y la calidad de tus productos para mascotas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;13.18181818;15.95;0;0;21;3/3/2026 10:39;3/11/2026 13:15;8.0;;0;1;0;0;0;8427934449637;Juega con Superman;Cerdá;1;8.0;;;;;;;;;Perros;8427934449637.jpg
4366;8427934449590;Petral Superman XS/S;0;1;1;El Petral Superman de Cerdá es un juguete divertido y estimulante para tu perro. Diseñado con materiales de alta calidad y resistencia, este juguete cuenta con un diseño inspirado en la franquicia de Superman que será un gran éxito para tus mascotas. Con Cerdá, puedes confiar en la innovación y la calidad de tus productos para mascotas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;11.52892562;13.95;0;0;21;3/3/2026 10:39;3/11/2026 13:15;7.0;;0;1;0;0;0;8427934449590;Juega con Superman;Cerdá;1;7.0;;;;;;;;;Perros;8427934449590.jpg
4369;BOINA ROJA;Pez Boina Roja;0;1;1;El Pez Boina Roja de Animal Vivo es un pez artificial divertido y estimulante para tu mascota acuática. Diseñado con materiales de alta calidad y resistencia, este pez cuenta con un diseño colorido y atractivo que será un gran éxito para tus peces. Con Animal Vivo, puedes confiar en la innovación y la calidad de tus productos para mascotas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;5.8677686;7.1;0;0;21;3/3/2026 10:39;3/11/2026 13:15;2.69;;0;15;0;0;0;BOINA ROJA;Pez divertido;Animal Vivo;1;2.69;;;;;;;;;Peces;BOINA ROJA.jpg
4370;PEZ CARPA;Pez Carpa;0;1;1;El Pez Carpa de Animal Vivo es un pez artificial natural y realista para tu mascota acuática. Diseñado con materiales de alta calidad y resistencia, este pez cuenta con un diseño inspirado en la naturaleza que será un gran éxito para tus peces. Con Animal Vivo, puedes confiar en la innovación y la calidad de tus productos para mascotas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;8.26446281;10.0;0;0;21;3/3/2026 10:39;3/11/2026 13:15;3.0;;0;2;0;0;0;PEZ CARPA;Pez natural;Animal Vivo;1;3.0;;;;;;;;;Peces;PEZ CARPA.jpg
4371;COMETA AMARILLO;Pez Cometa Amarillo;0;1;1;El Pez Cometa Amarillo de Animal Vivo es un pez artificial divertido y estimulante para tu mascota acuática. Diseñado con materiales de alta calidad y resistencia, este pez cuenta con un diseño colorido y atractivo que será un gran éxito para tus peces. Con Animal Vivo, puedes confiar en la innovación y la calidad de tus productos para mascotas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;2.89256198;3.5;0;0;21;3/3/2026 10:39;3/11/2026 13:15;0.99;;0;7;0;0;0;COMETA AMARILLO;Pez divertido;Animal Vivo;1;0.99;;;;;;;;;Peces;COMETA AMARILLO.jpg
4372;PEZ COMETA BLANCO;Pez Cometa Blanco;0;1;1;El Pez Cometa Blanco de Animal Vivo es un pez artificial natural y realista para tu mascota acuática. Diseñado con materiales de alta calidad y resistencia, este pez cuenta con un diseño inspirado en la naturaleza que será un gran éxito para tus peces. Con Animal Vivo, puedes confiar en la innovación y la calidad de tus productos para mascotas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;2.31404959;2.8;0;0;21;3/3/2026 10:39;3/11/2026 13:15;0.79;;0;0;0;0;0;PEZ COMETA BLANCO;Pez natural;Animal Vivo;1;0.79;;;;;;;;;Peces;PEZ COMETA BLANCO.jpg
4373;PEZ COMETA NEGRO;Pez Cometa Negro;0;1;1;El Pez Cometa Negro es un ejemplo perfecto de la belleza y elegancia que puede agregar a su acuario. Con su color negro brillante y su forma aerodinámica, este pez es un verdadero espectáculo. La marca Animal Vivo garantiza la calidad y salud de este pez, lo que significa que puede disfrutar de su compañía durante mucho tiempo. Al cuidar a este pez, su mascota estará recibiendo una experiencia de vida rica y emocionante, y usted podrá disfrutar de la tranquilidad de saber que está proporcionando un hogar seguro y saludable para su mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;3.80165289;4.6;0;0;21;3/3/2026 10:39;3/11/2026 13:15;1.29;;0;0;0;0;0;PEZ COMETA NEGRO;Cometa Negro: Brillante y elegante;Animal Vivo;1;1.29;;;;;;;;;Peces;PEZ COMETA NEGRO.jpg
4374;PEZ COMETA ROJO;Pez Cometa Rojo;0;1;1;El Pez Cometa Rojo es un pez que se destaca por su colorido y vibrante, agregando un toque de energía y alegría a cualquier acuario. La marca Animal Vivo garantiza que este pez sea saludable y de alta calidad, lo que significa que puede disfrutar de su compañía durante mucho tiempo. Al cuidar a este pez, su mascota estará recibiendo una experiencia de vida rica y emocionante, y usted podrá disfrutar de la tranquilidad de saber que está proporcionando un hogar seguro y saludable para su mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;2.6446281;3.2;0;0;21;3/3/2026 10:39;3/11/2026 13:15;0.89;;0;1;0;0;0;PEZ COMETA ROJO;Cometa Rojo: Colorido y vibrante;Animal Vivo;1;0.89;;;;;;;;;Peces;PEZ COMETA ROJO.jpg
4375;PEZ ESCAMA PERLADA A;Pez Escama Perlada Amarillo Negro;0;1;1;El Pez Escama Perlada Amarillo Negro es un pez exótico y único que se destaca por su colorido y patrón de escamas. La marca Animal Vivo garantiza que este pez sea saludable y de alta calidad, lo que significa que puede disfrutar de su compañía durante mucho tiempo. Al cuidar a este pez, su mascota estará recibiendo una experiencia de vida rica y emocionante, y usted podrá disfrutar de la tranquilidad de saber que está proporcionando un hogar seguro y saludable para su mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;10.33057851;12.5;0;0;21;3/3/2026 10:39;3/11/2026 13:15;3.69;;0;2;0;0;0;PEZ ESCAMA PERLADA A;Pez Escama Perlada Amarillo Negro: Exótico y único;Animal Vivo;1;3.69;;;;;;;;;Peces;PEZ ESCAMA PERLADA A.jpg
4376;PEZ FANTAIL;Pez Fantail;0;1;1;El Pez Fantail es un pez alegre y juguetón que se destaca por su forma aerodinámica y su colorido. Al cuidar a este pez, su mascota estará recibiendo una experiencia de vida rica y emocionante, y usted podrá disfrutar de la tranquilidad de saber que está proporcionando un hogar seguro y saludable para su mascota. Aunque no es una marca específica, este pez es un ejemplo perfecto de la importancia de proporcionar un hogar adecuado para su mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;5.20661157;6.3;0;0;21;3/3/2026 10:39;3/11/2026 13:15;1.89;;0;14;0;0;0;PEZ FANTAIL;Pez Fantail: Alegre y juguetón;Generica;1;1.89;;;;;;;;;Perros;PEZ FANTAIL.jpg
4377;PEZ ORANDA AZUL;Pez Oranda Azul;0;1;1;El Pez Oranda Azul es un pez hermoso y elegante que se destaca por su color azul brillante y su forma aerodinámica. La marca Animal Vivo garantiza que este pez sea saludable y de alta calidad, lo que significa que puede disfrutar de su compañía durante mucho tiempo. Al cuidar a este pez, su mascota estará recibiendo una experiencia de vida rica y emocionante, y usted podrá disfrutar de la tranquilidad de saber que está proporcionando un hogar seguro y saludable para su mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;8.2231405;9.95;0;0;21;3/3/2026 10:39;3/11/2026 13:15;2.99;;0;5;0;0;0;PEZ ORANDA AZUL;Pez Oranda Azul: Hermoso y elegante;Animal Vivo;1;2.99;;;;;;;;;Peces;PEZ ORANDA AZUL.jpg
4378;PEZ PLECOSTOMUS MARI;Pez Plecostomus Mariposa Dorado;0;1;1;El Pez Plecostomus Mariposa Dorado es un pez exótico y único que se destaca por su color dorado brillante y su forma aerodinámica. La marca Animal Vivo garantiza que este pez sea saludable y de alta calidad, lo que significa que puede disfrutar de su compañía durante mucho tiempo. Al cuidar a este pez, su mascota estará recibiendo una experiencia de vida rica y emocionante, y usted podrá disfrutar de la tranquilidad de saber que está proporcionando un hogar seguro y saludable para su mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;10.49586777;12.7;0;0;21;3/3/2026 10:39;3/11/2026 13:15;3.59;;0;19;0;0;0;PEZ PLECOSTOMUS MARI;Pez Plecostomus Mariposa Dorado: Exótico y único;Animal Vivo;1;3.59;;;;;;;;;Peces;PEZ PLECOSTOMUS MARI.jpg
4379;PEZ SARASSA;Pez Sarassa;0;1;1;El Pez Sarassa es un pez que se destaca por su colorido y vibrante, agregando un toque de energía y alegría a cualquier acuario. La marca Animal Vivo garantiza que este pez sea saludable y de alta calidad, lo que significa que puede disfrutar de su compañía durante mucho tiempo. Al cuidar a este pez, su mascota estará recibiendo una experiencia de vida rica y emocionante, y usted podrá disfrutar de la tranquilidad de saber que está proporcionando un hogar seguro y saludable para su mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;3.92561983;4.75;0;0;21;3/3/2026 10:39;3/11/2026 13:15;1.75;;0;7;1;0;0;PEZ SARASSA;Pez Sarassa: Colorido y vibrante;Animal Vivo;1;1.75;;;;;;;;;Peces;PEZ SARASSA.jpg
4380;PEZ SHUBUNKIN;Pez Shubunkin;0;1;1;El Pez Shubunkin es un pez alegre y juguetón que se destaca por su forma aerodinámica y su colorido. Al cuidar a este pez, su mascota estará recibiendo una experiencia de vida rica y emocionante, y usted podrá disfrutar de la tranquilidad de saber que está proporcionando un hogar seguro y saludable para su mascota. Aunque no es una marca específica, este pez es un ejemplo perfecto de la importancia de proporcionar un hogar adecuado para su mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;3.63636364;4.4;0;0;21;3/3/2026 10:39;3/11/2026 13:15;1.2;;0;10;1;0;0;PEZ SHUBUNKIN;Pez Shubunkin: Alegre y juguetón;Animal Vivo;1;1.2;;;;;;;;;Peces;PEZ SHUBUNKIN.jpg
4381;PEZ SURTIDO GRANDES;Pez Surtido Grandes;0;1;1;El Pez Surtido Grandes es un conjunto de peces grandes y coloridos que se destaca por su variedad y diversión. La marca Animal Vivo garantiza que estos peces sean saludables y de alta calidad, lo que significa que puede disfrutar de su compañía durante mucho tiempo. Al cuidar a estos peces, su mascota estará recibiendo una experiencia de vida rica y emocionante, y usted podrá disfrutar de la tranquilidad de saber que está proporcionando un hogar seguro y saludable para su mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;16.52892562;20.0;0;0;21;3/3/2026 10:39;3/11/2026 13:15;10.0;;0;2;0;0;0;PEZ SURTIDO GRANDES;Pez Surtido Grandes: Diversión garantizada;Animal Vivo;1;10.0;;;;;;;;;Peces;PEZ SURTIDO GRANDES.jpg
4382;PEZ TELESCOPICO SURT;Pez Telescopico Surtido;0;1;1;El Pez Telescopico Surtido es un conjunto de peces telescopicos exóticos y únicos que se destaca por su colorido y patrón de escamas. La marca Animal Vivo garantiza que estos peces sean saludables y de alta calidad, lo que significa que puede disfrutar de su compañía durante mucho tiempo. Al cuidar a estos peces, su mascota estará recibiendo una experiencia de vida rica y emocionante, y usted podrá disfrutar de la tranquilidad de saber que está proporcionando un hogar seguro y saludable para su mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;6.94214876;8.4;0;0;21;3/3/2026 10:39;3/11/2026 13:15;2.39;;0;4;0;0;0;PEZ TELESCOPICO SURT;Pez Telescopico Surtido: Exótico y único;Animal Vivo;1;2.39;;;;;;;;;Peces;PEZ TELESCOPICO SURT.jpg
4383;PEZ TELESCOPIO NEGRO;Pez Telescopio Negro;0;1;1;El pez telescopio negro es un compañero perfecto para cualquier acuario. Con su cuerpo flexible y su capacidad para cambiar de color, se adapta a cualquier entorno. Los dueños de Animal Vivo pueden estar seguros de que están cuidando a un pez saludable y feliz. Algunos beneficios de tener un pez telescopio negro incluyen la reducción del estrés y la ansiedad, así como la mejora de la concentración y la memoria. Además, los pezones telescopios son muy fáciles de cuidar y requieren poco espacio, lo que los hace ideales para hogares pequeños.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;4.09090909;4.95;0;0;21;3/3/2026 10:39;3/11/2026 13:15;1.98;;0;5;0;0;0;PEZ TELESCOPIO NEGRO;Pez Telescopio Negro, vida submarina;Animal Vivo;1;1.98;;;;;;;;;Peces;PEZ TELESCOPIO NEGRO.jpg
4384;TELESCOPIO ROJO;Pez Telescopio Rojo;0;1;1;El pez telescopio rojo es un pez fascinante que puede agregar un toque de color y vida a cualquier acuario. Con su capacidad para cambiar de color y su cuerpo flexible, se adapta a cualquier entorno. Los dueños de Animal Vivo pueden estar seguros de que están cuidando a un pez saludable y feliz. Algunos beneficios de tener un pez telescopio rojo incluyen la reducción del estrés y la ansiedad, así como la mejora de la concentración y la memoria. Además, los pezones telescopios son muy fáciles de cuidar y requieren poco espacio, lo que los hace ideales para hogares pequeños.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;6.19834711;7.5;0;0;21;3/3/2026 10:39;3/11/2026 13:15;3.75;;0;0;0;0;0;TELESCOPIO ROJO;Pez Telescopio Rojo, vida submarina;Animal Vivo;1;3.75;;;;;;;;;Peces;TELESCOPIO ROJO.jpg
4388;8428832061952;Pie 5004 Para Jaula Suiza;0;1;1;El pie 5004 para jaula suiza es un accesorio esencial para cualquier dueño de aves. Diseñado para proporcionar comodidad y seguridad a sus pájaros, este pie es ideal para jaulas de gran tamaño. La marca Imor se compromete a ofrecer productos de alta calidad que satisfagan las necesidades de sus clientes. Algunos beneficios de utilizar el pie 5004 incluyen la reducción del estrés y la ansiedad en los pájaros, así como la mejora de la calidad del sueño y la reducción de la depresión. Además, este pie es muy fácil de instalar y requiere poco mantenimiento.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;37.60330579;45.5;0;0;21;3/3/2026 10:39;3/11/2026 13:15;32.82;;0;2;0;0;0;8428832061952;Pie 5004 Para Jaula Suiza, comodidad asegurada;Imor;1;32.82;;;;;;;;;Aves;8428832061952.jpg
4389;8435276200083;Pie Columna Pletina Liso;0;1;1;El pie columna pletina liso es un accesorio elegante y funcional para cualquier jaula de aves. Diseñado para proporcionar comodidad y seguridad a sus pájaros, este pie es ideal para jaulas de gran tamaño. Algunos beneficios de utilizar el pie columna pletina liso incluyen la reducción del estrés y la ansiedad en los pájaros, así como la mejora de la calidad del sueño y la reducción de la depresión. Además, este pie es muy fácil de instalar y requiere poco mantenimiento.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;9.09090909;11.0;0;0;21;3/3/2026 10:39;3/11/2026 13:15;7.85;;0;2;0;0;0;8435276200083;Pie Columna Pletina Liso, elegancia y comodidad;Generica;1;7.85;;;;;;;;;Aves;8435276200083.jpg
4390;8429886001529;Pie De Jaula;0;1;1;El pie de jaula de la marca Voltrega es un accesorio esencial para cualquier dueño de aves. Diseñado para proporcionar comodidad y seguridad a sus pájaros, este pie es ideal para jaulas de gran tamaño. Algunos beneficios de utilizar el pie de jaula incluyen la reducción del estrés y la ansiedad en los pájaros, así como la mejora de la calidad del sueño y la reducción de la depresión. Además, este pie es muy fácil de instalar y requiere poco mantenimiento.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;19.09090909;23.1;0;0;21;3/3/2026 10:39;3/11/2026 13:15;13.62;;0;4;0;0;0;8429886001529;Pie De Jaula, comodidad y seguridad;Voltrega;1;13.62;;;;;;;;;Aves;8429886001529.jpg
4391;8435265378045;Pie De Sobremesa Loro;0;1;1;El pie de sobremesa loró de la marca Idempet es un accesorio elegante y funcional para cualquier jaula de aves. Diseñado para proporcionar comodidad y seguridad a sus pájaros, este pie es ideal para jaulas de gran tamaño. Algunos beneficios de utilizar el pie de sobremesa loró incluyen la reducción del estrés y la ansiedad en los pájaros, así como la mejora de la calidad del sueño y la reducción de la depresión. Además, este pie es muy fácil de instalar y requiere poco mantenimiento.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;37.14876033;44.95;0;0;21;3/3/2026 10:39;3/11/2026 13:15;26.62;;0;1;0;0;0;8435265378045;Pie De Sobremesa Loro, comodidad y elegancia;Idempet;1;26.62;;;;;;;;;Aves;8435265378045.jpg
4392;PIE JAULA;Pie Jaula Malaga;0;1;1;El pie jaula Malaga es un accesorio esencial para cualquier dueño de aves. Diseñado para proporcionar comodidad y seguridad a sus pájaros, este pie es ideal para jaulas de gran tamaño. Algunos beneficios de utilizar el pie jaula Malaga incluyen la reducción del estrés y la ansiedad en los pájaros, así como la mejora de la calidad del sueño y la reducción de la depresión. Además, este pie es muy fácil de instalar y requiere poco mantenimiento.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;18.67768595;22.6;0;0;21;3/3/2026 10:39;3/11/2026 13:15;13.3;;0;0;0;0;0;PIE JAULA;Pie Jaula Malaga, comodidad y seguridad;Generica;1;13.3;;;;;;;;;Aves;PIE JAULA.jpg
4393;8435265378052;Pie Loro;0;1;1;El pie loró de la marca Idempet es un accesorio elegante y funcional para cualquier jaula de aves. Diseñado para proporcionar comodidad y seguridad a sus pájaros, este pie es ideal para jaulas de gran tamaño. Algunos beneficios de utilizar el pie loró incluyen la reducción del estrés y la ansiedad en los pájaros, así como la mejora de la calidad del sueño y la reducción de la depresión. Además, este pie es muy fácil de instalar y requiere poco mantenimiento.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;42.97520661;52.0;0;0;21;3/3/2026 10:39;3/11/2026 13:15;30.8;;0;1;0;0;0;8435265378052;Pie Loro, comodidad y elegancia;Idempet;1;30.8;;;;;;;;;Aves;8435265378052.jpg
4394;PIEDRA PERDIZ;Piedra Perdiz;0;1;1;La piedra perdiz es un accesorio esencial para cualquier dueño de aves. Diseñado para proporcionar comodidad y seguridad a sus pájaros, este pie es ideal para jaulas de gran tamaño. Algunos beneficios de utilizar la piedra perdiz incluyen la reducción del estrés y la ansiedad en los pájaros, así como la mejora de la calidad del sueño y la reducción de la depresión. Además, este pie es muy fácil de instalar y requiere poco mantenimiento.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;1.98347107;2.4;0;0;21;3/3/2026 10:39;3/11/2026 13:15;1.52;;0;45;0;0;0;PIEDRA PERDIZ;Piedra Perdiz, comodidad y seguridad;Generica;1;1.52;;;;;;;;;Aves;PIEDRA PERDIZ.jpg
4395;9508947399429;Piel De Javali;0;1;1;La piel de javali de la marca Premifood es un accesorio esencial para cualquier dueño de perros. Diseñada para proporcionar comodidad y salud a sus mascotas, esta piel es ideal para perros de gran tamaño. Algunos beneficios de utilizar la piel de javali incluyen la reducción del estrés y la ansiedad en los perros, así como la mejora de la calidad del sueño y la reducción de la depresión. Además, esta piel es muy fácil de instalar y requiere poco mantenimiento.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;18.01652893;21.8;0;0;21;3/3/2026 10:39;3/11/2026 13:15;14.18;;0;0;0;0;0;9508947399429;Piel De Javali, comodidad y salud;Premifood;1;14.18;;;;;;;;;Perros;9508947399429.jpg
4396;PIENSO CABRAS HR40;Pienso Cabras Sander Hr40 35kg;0;1;1;El pienso Cabras Sander Hr40 es un alimento equilibrado y nutritivo para cabras, diseñado para satisfacer sus necesidades nutricionales y promover su salud y bienestar. Con su fórmula exclusiva, este alimento ayuda a mantener la salud intestinal y a prevenir problemas de salud en las cabras. La marca Sander es conocida por su compromiso con la calidad y la seguridad alimentaria, por lo que puedes confiar en que este alimento es seguro y eficaz para tus mascotas.;;;1.0;;;;;;;;;35.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;19.36363636;21.3;0;0;10;3/3/2026 10:39;3/11/2026 13:15;13.84;;0;2;0;0;0;PIENSO CABRAS HR40;Alimento óptimo para cabras;Sander;1;13.84;;;;;;;;;Aves;PIENSO CABRAS HR40.jpg
4397;8413740602045;Pienso Cachorros Y Madres Jarad 20 Kg;0;1;1;El pienso Cachorros Y Madres Jarad es un alimento completo y equilibrado para cachorros y madres, diseñado para satisfacer sus necesidades nutricionales y promover su salud y bienestar. Con su fórmula exclusiva, este alimento ayuda a mantener la salud intestinal y a prevenir problemas de salud en los cachorros. La marca Jarad es conocida por su compromiso con la calidad y la seguridad alimentaria, por lo que puedes confiar en que este alimento es seguro y eficaz para tus mascotas.;;;1.0;;;;;;;;;20.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;26.31818182;28.95;0;0;10;3/3/2026 10:39;3/11/2026 13:15;19.0;;0;8;0;0;0;8413740602045;Alimento completo para cachorros;Jarad;1;19.0;;;;;;;;;Perros;8413740602045.jpg
4399;PIENSO GALLINA PONED;Pienso Gallina Ponedoras A43 Alta Prtoduccion;0;1;1;El pienso Gallina Ponedoras A43 es un alimento equilibrado y nutritivo para gallinas, diseñado para satisfacer sus necesidades nutricionales y promover su salud y bienestar. Con su fórmula exclusiva, este alimento ayuda a mantener la salud intestinal y a prevenir problemas de salud en las gallinas. Un alimento de alta producción que garantiza un rendimiento óptimo en la producción de huevos.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;13.2231405;16.0;0;0;21;3/3/2026 10:39;3/11/2026 13:15;10.69;;0;2;0;0;0;PIENSO GALLINA PONED;Alimento óptimo para gallinas;Generica;1;10.69;;;;;;;;;Aves;PIENSO GALLINA PONED.jpg
4400;PIENSO PONEDORAS;Pienso Gallinas Ponedoras A42 Sander;0;1;1;El pienso Gallinas Ponedoras A42 de Sander es un alimento equilibrado y nutritivo para gallinas, diseñado para satisfacer sus necesidades nutricionales y promover su salud y bienestar. Con su fórmula exclusiva, este alimento ayuda a mantener la salud intestinal y a prevenir problemas de salud en las gallinas. La marca Sander es conocida por su compromiso con la calidad y la seguridad alimentaria, por lo que puedes confiar en que este alimento es seguro y eficaz para tus mascotas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;13.63636364;15.0;0;0;10;3/3/2026 10:39;3/11/2026 13:15;9.94;;0;30;0;0;0;PIENSO PONEDORAS;Alimento óptimo para gallinas;Sander;1;9.94;;;;;;;;;Aves;PIENSO PONEDORAS.jpg
4401;PIENSO GALL;Pienso Gallinas Ponedoras Fase Oro A44;0;1;1;El pienso Gallinas Ponedoras Fase Oro A44 es un alimento equilibrado y nutritivo para gallinas, diseñado para satisfacer sus necesidades nutricionales y promover su salud y bienestar. Con su fórmula exclusiva, este alimento ayuda a mantener la salud intestinal y a prevenir problemas de salud en las gallinas. Un alimento de alta calidad que garantiza un rendimiento óptimo en la producción de huevos.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;12.89256198;15.6;0;0;21;3/3/2026 10:39;3/11/2026 13:15;10.13;;0;9;0;0;0;PIENSO GALL;Alimento óptimo para gallinas;Generica;1;10.13;;;;;;;;;Aves;PIENSO GALL.jpg
