Id,Ref,Label,Type,OnSell,OnBuy,Description,PublicUrl,CustomCode,IDCountry,ProductAccountancySellCode,ProductAccountancySellIntraCode,ProductAccountancySellExportCode,ProductAccountancyBuyCode,ProductAccountancyBuyIntraCode,ProductAccountancyBuyExportCode,NotePrivate,NotePublic,Weight,WeightUnits,Length,LengthUnits,Width,WidthUnits,Height,HeightUnits,Surface,SurfaceUnits,Volume,VolumeUnits,Duration,Nature,PriceBase,UnitPriceHT,UnitPriceTTC,MinPriceHT,MinPriceTTC,VATRate,DateCreation,DateModification,CostPrice,DefaultWarehouse,ManageLotSerial,Stock,StockLimit,DesiredStock,PMPValue,BarCode,Descripción corta,Marca,StockableProduct,Precio Compra con Iva,Url,Supplier,SupplierRef,QtyMin,DiscountQtyMin,BuyingPrice,Unit,,Categoria,Imagen
5034,5411388033514,88-Savic bag it up bolsa bandeja larga 46x40,0,1,1,"Savic Bag It Up Bolsa Bandeja Larga 46x40 es una solución de limpieza fácil y eficiente para la bandeja de tu gato. Con su diseño innovador y resistente, esta bolsa permite una limpieza rápida y fácil, sin la necesidad de esfuerzo adicional. Al utilizar Savic Bag It Up Bolsa Bandeja Larga 46x40, puedes disfrutar de la tranquilidad de saber que la limpieza de la bandeja de tu gato es un proceso rápido y fácil.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,3.55371901,4.3,0,0,21,3/3/2026 10:39,3/11/2026 13:15,2.51,,0,2,0,0,0,5411388033514,Savic Bag It Up Bolsa Bandeja Larga 46x40: Limpieza fácil,Savic,1,2.51,,,,,,,,,Gatos,5411388033514.jpg
5035,5411388033521,88-Savic bag it up bolsa bandeja maxi 55x43,0,1,1,"Savic Bag It Up Bolsa Bandeja Maxi 55x43 es una solución de limpieza fácil y eficiente para la bandeja de tu gato. Con su diseño innovador y resistente, esta bolsa permite una limpieza rápida y fácil, sin la necesidad de esfuerzo adicional. Al utilizar Savic Bag It Up Bolsa Bandeja Maxi 55x43, puedes disfrutar de la tranquilidad de saber que la limpieza de la bandeja de tu gato es un proceso rápido y fácil.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,4.33884298,5.25,0,0,21,3/3/2026 10:39,3/11/2026 13:15,3.03,,0,2,0,0,0,5411388033521,Savic Bag It Up Bolsa Bandeja Maxi 55x43: Limpieza fácil,Savic,1,3.03,,,,,,,,,Gatos,5411388033521.jpg
5036,5411388002237,88-Savic bandeja con colador savic 42cm,0,1,1,"Savic Bandeja Con Colador Savic 42cm es una solución de limpieza fácil y eficiente para la bandeja de tu gato. Con su diseño innovador y resistente, esta bandeja permite una limpieza rápida y fácil, sin la necesidad de esfuerzo adicional. Al instalar Savic Bandeja Con Colador Savic 42cm, puedes disfrutar de la tranquilidad de saber que la limpieza de la bandeja de tu gato es un proceso rápido y fácil.",,,1,,,,,,,,,0,0,42,1,0,0,0,0,0,0,0,1,,1,TTC,5.8677686,7.1,0,0,21,3/3/2026 10:39,3/11/2026 13:15,4.16,,0,5,0,0,0,5411388002237,Savic Bandeja Con Colador Savic 42cm: Limpieza fácil,Savic,1,4.16,,,,,,,,,Gatos,5411388002237.jpg
5037,5411388002091,88-Savic bandeja oval jumbo con marco,0,1,1,"Savic Bandeja Oval Jumbo Con Marco es una solución de limpieza fácil y eficiente para la bandeja de tu gato. Con su diseño innovador y resistente, esta bandeja permite una limpieza rápida y fácil, sin la necesidad de esfuerzo adicional. Al instalar Savic Bandeja Oval Jumbo Con Marco, puedes disfrutar de la tranquilidad de saber que la limpieza de la bandeja de tu gato es un proceso rápido y fácil.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,8.76033058,10.6,0,0,21,3/3/2026 10:39,3/11/2026 13:15,6.26,,0,0,0,0,0,5411388002091,Savic Bandeja Oval Jumbo Con Marco: Limpieza fácil,Savic,1,6.26,,,,,,,,,Gatos,5411388002091.jpg
5038,5411388059194,88-Savic biba baby 70ml,0,1,1,"Savic Biba Baby 70ml es una opción de comida para cachorros que ofrece una fórmula equilibrada y saludable para mantener a tu mascota en óptimas condiciones. Con ingredientes de alta calidad y sin aditivos artificiales, esta comida es ideal para cachorros de todas las edades y tamaños. Alimenta a tu cachorro con confianza y asegúrate de que esté recibiendo todo lo que necesita para vivir una vida feliz y saludable.",,,1,,,,,,,,,0,0,70,0,0,0,0,0,0,0,70,2,,1,TTC,5.45454545,6.6,0,0,21,3/3/2026 10:39,3/11/2026 13:15,3.88,,0,0,0,0,0,5411388059194,Savic Biba Baby 70ml: Comida para cachorros,Savic,1,3.88,,,,,,,,,Perros,5411388059194.jpg
5039,5411388505318,88-Savic bristol jaula hamster 59x38x37cm,0,1,1,"Savic Bristol Jaula Hamster 59x38x37cm es una solución de jaula segura y cómoda para tu roedor. Con su diseño innovador y resistente, esta jaula permite a tu mascota moverse libremente y disfrutar de un espacio seguro y protegido. Al instalar Savic Bristol Jaula Hamster 59x38x37cm, puedes disfrutar de la tranquilidad de saber que tu roedor está seguro y protegido.",,,1,,,,,,,,,0,0,37,1,0,0,0,0,0,0,0,1,,1,TTC,42.39669421,51.3,0,0,21,3/3/2026 10:39,3/11/2026 13:15,30.26,,0,1,0,0,0,5411388505318,Savic Bristol Jaula Hamster 59x38x37cm: Jaula para roedores,Savic,1,30.26,,,,,,,,,Roedores,5411388505318.jpg
5040,5411388001506,88-Savic brunch comedero hamster,0,1,1,"El Savic Brunch Comedero Hamster es el complemento perfecto para la alimentación de tu pequeño amigo. Con su diseño elegante y fácil de limpiar, te permitirá ofrecerle una experiencia de alimentación segura y saludable. ¡No te pierdas la oportunidad de darle a tu hamster la mejor comida posible!",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,1.11570248,1.35,0,0,21,3/3/2026 10:39,3/11/2026 13:15,0.79,,0,23,0,0,0,5411388001506,Alimenta a tu hamster con estilo,Savic,1,0.79,,,,,,,,,Aves,5411388001506.jpg
5041,5411388002374,88-Savic comedero oval doble pequeño,0,1,1,"El Savic Comedero Oval Doble Pequeño es la solución ideal para mantener la comida fresca y segura para tu perro. Con su diseño oval y doble, puedes almacenar gran cantidad de alimento y evitar que se vuelva a ensuciar. ¡Descubre la comodidad de alimentar a tu perro de manera fácil y eficiente!",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,1.23966942,1.5,0,0,21,3/3/2026 10:39,3/11/2026 13:15,0.82,,0,5,0,0,0,5411388002374,Comida para perros en un solo lugar,Savic,1,0.82,,,,,,,,,Roedores,5411388002374.jpg
5042,5411388059170,88-Savic crock 550ml,0,1,1,"El Savic Crock 550ml es el recipiente perfecto para mantener el agua fresca y limpia para tu mascota. Con su diseño resistente y fácil de limpiar, te permitirá ofrecerle una bebida saludable y segura. ¡No te pierdas la oportunidad de darle a tu mascota la mejor agua posible!",,,1,,,,,,,,,0,0,550,0,0,0,0,0,0,0,550,2,,1,TTC,8.38842975,10.15,0,0,21,3/3/2026 10:39,3/11/2026 13:15,5.99,,0,0,1,0,0,5411388059170,Agua fresca para tu mascota,Savic,1,5.99,,,,,,,,,Perros,5411388059170.jpg
5043,5411388200015,88-Savic duchesse bandeja cubierta,0,1,1,"El Savic Duchesse Bandeja Cubierta es la solución ideal para mantener la comida fresca y segura para tu gato. Con su diseño elegante y cubierta, puedes evitar que se ensucie y mantener la higiene en tu hogar. ¡Descubre la comodidad de alimentar a tu gato de manera fácil y eficiente!",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,8.63636364,10.45,0,0,21,3/3/2026 10:39,3/11/2026 13:15,6.17,,0,1,0,0,0,5411388200015,Bandeja cubierta para gatos,Savic,1,6.17,,,,,,,,,Gatos,5411388200015.jpg
5044,5411388200008,88-Savic duchesse bandeja cuebierta rosa,0,1,1,"El Savic Duchesse Bandeja Cuebierta Rosa es la solución ideal para mantener la comida fresca y segura para tu gato. Con su diseño elegante y cubierta, puedes evitar que se ensucie y mantener la higiene en tu hogar. ¡Descubre la comodidad de alimentar a tu gato de manera fácil y eficiente!",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,8.76033058,10.6,0,0,21,3/3/2026 10:39,3/11/2026 13:15,6.17,,0,0,0,0,0,5411388200008,Bandeja cubierta para gatos,Savic,1,6.17,,,,,,,,,Gatos,5411388200008.jpg
5045,5411388327316,88-Savic elmo transportin para conejo 36cm,0,1,1,"El Savic Elmo Transportin Para Conejo 36cm es el complemento perfecto para el transporte seguro de tu conejo. Con su diseño resistente y fácil de limpiar, te permitirá ofrecerle una experiencia de transporte segura y saludable. ¡No te pierdas la oportunidad de darle a tu conejo la mejor experiencia posible!",,,1,,,,,,,,,0,0,36,1,0,0,0,0,0,0,0,1,,1,TTC,9.29752066,11.25,0,0,21,3/3/2026 10:39,3/11/2026 13:15,6.63,,0,2,0,0,0,5411388327316,Transporte seguro para tu conejo,Savic,1,6.63,,,,,,,,,Gatos,5411388327316.jpg
5046,5411388001360,88-Savic fauna box 4,0,1,1,"El Savic Fauna Box 4 es el acuario perfecto para mantener a tus peces en un ambiente saludable y seguro. Con su diseño resistente y fácil de limpiar, te permitirá ofrecerles una experiencia de vida segura y saludable. ¡Descubre la comodidad de mantener a tus peces en un acuario fácil de cuidar!",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,20.95041322,25.35,0,0,21,3/3/2026 10:39,3/11/2026 13:15,14.98,,0,6,0,0,0,5411388001360,Acuario para peces,Savic,1,14.98,,,,,,,,,Roedores,5411388001360.jpg
5047,5411388001308,88-Savic fauna box nº3 10 litros,0,1,1,"El Savic Fauna Box Número 3 10 Litros es el acuario perfecto para mantener a tus peces en un ambiente saludable y seguro. Con su diseño resistente y fácil de limpiar, te permitirá ofrecerles una experiencia de vida segura y saludable. ¡Descubre la comodidad de mantener a tus peces en un acuario fácil de cuidar!",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,10,1,,1,TTC,9.04958678,10.95,0,0,21,3/3/2026 10:39,3/11/2026 13:15,6.46,,0,6,0,0,0,5411388001308,Acuario para peces,Savic,1,6.46,,,,,,,,,Peces,5411388001308.jpg
5048,5411388001285,88-Savic faunabox nº 1 2.5l,0,1,1,"El Savic Faunabox Número 1 2.5L es el acuario perfecto para mantener a tus peces en un ambiente saludable y seguro. Con su diseño resistente y fácil de limpiar, te permitirá ofrecerles una experiencia de vida segura y saludable. ¡Descubre la comodidad de mantener a tus peces en un acuario fácil de cuidar!",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,2.5,1,,1,TTC,4.21487603,5.1,0,0,21,3/3/2026 10:39,3/11/2026 13:15,2.97,,0,0,0,0,0,5411388001285,Acuario para peces,Savic,1,2.97,,,,,,,,,Peces,5411388001285.jpg
5049,5411388026813,88-Savic figaro bandeja oval marco elevado,0,1,1,"El Savic Figaro Bandeja Oval Marco Elevado es la solución ideal para mantener la comida fresca y segura para tu gato. Con su diseño elegante y elevado, puedes evitar que se ensucie y mantener la higiene en tu hogar. ¡Descubre la comodidad de alimentar a tu gato de manera fácil y eficiente!",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,7.89256198,9.55,0,0,21,3/3/2026 10:39,3/11/2026 13:15,5.63,,0,1,0,0,0,5411388026813,Bandeja oval para gatos,Savic,1,5.63,,,,,,,,,Peces,5411388026813.jpg
5050,5411388533007,88-Savic freddy  2 jaula rata huron petauro 80cm,0,1,1,"La jaula Savic Freddy es ideal para roedores como ratas o petauros. Con su diseño compacto y fácil de limpiar, es perfecta para mantener a tus pequeños amigos felices y sanos.",,,1,,,,,,,,,0,0,80,1,0,0,0,0,0,0,0,1,,1,TTC,97.72727273,118.25,0,0,21,3/3/2026 10:39,3/11/2026 13:15,69.8,,0,0,0,0,0,5411388533007,Jaula para roedores,Savic,1,69.8,,,,,,,,,Gatos,5411388533007.jpg
5051,5411388201807,88-Savic hop in bandeja cubo 58cm,0,1,1,La bandeja Savic Hop In es un accesorio indispensable para cualquier gato. Su diseño innovador y fácil de limpiar hace que sea perfecta para mantener a tus gatos felices y saludables.,,,1,,,,,,,,,0,0,58,1,0,0,0,0,0,0,0,1,,1,TTC,19.1322314,23.15,0,0,21,3/3/2026 10:39,3/11/2026 13:15,13.69,,0,0,0,0,0,5411388201807,Bandeja para gatos,Savic,1,13.69,,,,,,,,,Aves,5411388201807.jpg
5052,5411388701109,88-Savic hp gizmo gris bandeja grande,0,1,1,La bandeja Savic Hp Gizmo es un accesorio de alta calidad para gatos. Su diseño elegante y fácil de limpiar hace que sea perfecta para mantener a tus gatos felices y saludables.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,6.28099174,7.6,0,0,21,3/3/2026 10:39,3/11/2026 13:15,4.48,,0,1,0,0,0,5411388701109,Bandeja para gatos,Savic,1,4.48,,,,,,,,,Gatos,5411388701109.jpg
5053,5411388926458,88-Savic iriz bandeja oval con marco,0,1,1,La bandeja Savic Iriz es un accesorio innovador para gatos. Su diseño oval y fácil de limpiar hace que sea perfecta para mantener a tus gatos felices y saludables.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,5.12396694,6.2,0,0,21,3/3/2026 10:39,3/11/2026 13:15,3.58,,0,0,0,0,0,5411388926458,Bandeja para gatos,Savic,1,3.58,,,,,,,,,Gatos,5411388926458.jpg
5054,5411388500801,88-Savic jaula martha triple,0,1,1,"La jaula Savic Jaula Martha Triple es ideal para roedores como ratas o petauros. Con su diseño compacto y fácil de limpiar, es perfecta para mantener a tus pequeños amigos felices y sanos.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,26.44628099,32,0,0,21,3/3/2026 10:39,3/11/2026 13:15,18.87,,0,1,0,0,0,5411388500801,Jaula para roedores,Savic,1,18.87,,,,,,,,,Gatos,5411388500801.jpg
5055,5411388500702,88-Savic martha doble jaula hamster 46.5cm,0,1,1,"La jaula Savic Martha Doble es ideal para roedores como hamsters. Con su diseño compacto y fácil de limpiar, es perfecta para mantener a tus pequeños amigos felices y sanos.",,,1,,,,,,,,,0,0,46.5,1,0,0,0,0,0,0,0,1,,1,TTC,21.28099174,25.75,0,0,21,3/3/2026 10:39,3/11/2026 13:15,15.18,,0,1,0,0,0,5411388500702,Jaula para roedores,Savic,1,15.18,,,,,,,,,Aves,5411388500702.jpg
5056,5411388059163,88-Savic mediano 300ml,0,1,1,El comedero Savic Mediano es un accesorio indispensable para cualquier mascota. Su diseño innovador y fácil de limpiar hace que sea perfecta para mantener a tus mascotas felices y saludables.,,,1,,,,,,,,,0,0,300,0,0,0,0,0,0,0,300,2,,1,TTC,7.23140496,8.75,0,0,21,3/3/2026 10:39,3/11/2026 13:15,5.15,,0,1,1,0,0,5411388059163,Comedero para mascotas,Savic,1,5.15,,,,,,,,,Aves,5411388059163.jpg
5057,5411388622725,88-Savic nestor bandeja cubierta 56cm,0,1,1,La bandeja Savic Nestor es un accesorio de alta calidad para gatos. Su diseño elegante y fácil de limpiar hace que sea perfecta para mantener a tus gatos felices y saludables.,,,1,,,,,,,,,0,0,56,1,0,0,0,0,0,0,0,1,,1,TTC,14.87603306,18,0,0,21,3/3/2026 10:39,3/11/2026 13:15,10.48,,0,1,0,0,0,5411388622725,Bandeja para gatos,Savic,1,10.48,,,,,,,,,Aves,5411388622725.jpg
5058,SAVIC NESTOR CORNER,88-Savic nestor corner bandeja cubierta,0,1,1,La bandeja Savic Nestor Corner es un accesorio innovador para gatos. Su diseño oval y fácil de limpiar hace que sea perfecta para mantener a tus gatos felices y saludables.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,17.3553719,21,0,0,21,3/3/2026 10:39,3/11/2026 13:15,12.32,,0,1,0,0,0,SAVIC NESTOR CORNER,Bandeja para gatos,Savic,1,12.32,,,,,,,,,Gatos,SAVIC NESTOR CORNER.jpg
5059,5411388001810,88-Savic nible comedero mediano,0,1,1,El comedero Savic Nible es un accesorio indispensable para cualquier roedor. Su diseño innovador y fácil de limpiar hace que sea perfecta para mantener a tus pequeños amigos felices y sanos.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,1.28099174,1.55,0,0,21,3/3/2026 10:39,3/11/2026 13:15,0.92,,0,11,0,0,0,5411388001810,Comedero para roedores,Savic,1,0.92,,,,,,,,,Gatos,5411388001810.jpg
5060,5411388001803,88-Savic nible comedero pequeño,0,1,1,Ofrece a tus roedores una experiencia de alimentación segura y divertida con este comedero pequeño de Savic. Su diseño innovador permite que tus mascotas coman con comodidad y sin riesgos de caídas. ¡Descubre la diferencia en la alimentación de tus roedores!,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,0.66115702,0.8,0,0,21,3/3/2026 10:39,3/11/2026 13:15,0.45,,0,78,0,0,0,5411388001803,Comedero seguro para roedores,Savic,1,0.45,,,,,,,,,Aves,5411388001803.jpg
5061,5411388026516,88-Savic oscar bandeja cubierta,0,1,1,Mantén a tus gatos limpios y felices con esta bandeja cubierta de Savic. Su diseño práctico y fácil de limpiar te ahorrará tiempo y esfuerzo. ¡Ofrece a tus gatos un lugar seguro y cómodo para comer y beber!,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,13.14049587,15.9,0,0,21,3/3/2026 10:39,3/11/2026 13:15,9.36,,0,1,0,0,0,5411388026516,Bandeja cubierta para gatos,Savic,1,9.36,,,,,,,,,Aves,5411388026516.jpg
5062,5411388204808,88-Savic pala para arena de gatos sift buddy,0,1,1,Ayuda a tus gatos a mantener su arena limpia y fresca con esta pala de Savic. Su diseño ergonómico y fácil de usar te permitirá limpiar la arena con comodidad. ¡Descubre la diferencia en la higiene de tus gatos!,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,3.63636364,4.4,0,0,21,3/3/2026 10:39,3/11/2026 13:15,2.25,,0,3,0,0,0,5411388204808,Pala para arena de gatos,Savic,1,2.25,,,,,,,,,Gatos,5411388204808.jpg
5063,5411388504007,88-Savic peggy doble jaula hamster 50cm,0,1,1,Ofrece a tus hamsters un espacio seguro y cómodo para vivir y jugar con esta doble jaula de Savic. Su diseño innovador y fácil de montar te permitirá crear un entorno perfecto para tus mascotas. ¡Descubre la diferencia en la calidad de vida de tus hamsters!,,,1,,,,,,,,,0,0,50,1,0,0,0,0,0,0,0,1,,1,TTC,26.03305785,31.5,0,0,21,3/3/2026 10:39,3/11/2026 13:15,18.68,,0,3,0,0,0,5411388504007,Doble jaula para hamsters,Savic,1,18.68,,,,,,,,,Gatos,5411388504007.jpg
5064,5411388002343,88-Savic picnic comedero bebedero gato,0,1,1,Mantén a tus gatos hidratados y alimentados con este comedero y bebedero de Savic. Su diseño práctico y fácil de limpiar te ahorrará tiempo y esfuerzo. ¡Ofrece a tus gatos un lugar seguro y cómodo para comer y beber!,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,0.82644628,1,0,0,21,3/3/2026 10:39,3/11/2026 13:15,0.42,,0,28,0,0,0,5411388002343,Comedero y bebedero para gatos,Savic,1,0.42,,,,,,,,,Aves,5411388002343.jpg
5065,5411388032432,88-Savic puppy trainer 30ud,0,1,1,Ayuda a tus perros a aprender y crecer con este entrenador de Savic. Su diseño innovador y fácil de usar te permitirá entrenar a tus mascotas de manera efectiva y divertida. ¡Descubre la diferencia en la relación con tus perros!,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,8.2231405,9.95,0,0,21,3/3/2026 10:39,3/11/2026 13:15,5.87,,0,1,0,0,0,5411388032432,Entrenador para perros,Savic,1,5.87,,,,,,,,,Aves,5411388032432.jpg
5066,5411388800109,89-Savic robin bandeja cubierta,0,1,1,Mantén a tus gatos limpios y felices con esta bandeja cubierta de Savic. Su diseño práctico y fácil de limpiar te ahorrará tiempo y esfuerzo. ¡Ofrece a tus gatos un lugar seguro y cómodo para comer y beber!,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,11.23966942,13.6,0,0,21,3/3/2026 10:39,3/11/2026 13:15,7.98,,0,2,0,0,0,5411388800109,Bandeja cubierta para gatos,Savic,1,7.98,,,,,,,,,Perros,5411388800109.jpg
5067,5411388016807,89-Savic rody toilet,0,1,1,Ofrece a tus roedores un lugar seguro y higiénico para hacer sus necesidades con este baño de Savic. Su diseño innovador y fácil de limpiar te permitirá mantener un entorno saludable para tus mascotas. ¡Descubre la diferencia en la higiene de tus roedores!,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,4.21487603,5.1,0,0,21,3/3/2026 10:39,3/11/2026 13:15,2.99,,0,5,0,0,0,5411388016807,Baño para roedores,Savic,1,2.99,,,,,,,,,Gatos,5411388016807.jpg
5068,5411388001384,89-Savic rolly noria cerrada hamster,0,1,1,Ayuda a tus hamsters a mantenerse activos y felices con esta noria cerrada de Savic. Su diseño innovador y fácil de usar te permitirá crear un entorno divertido y estimulante para tus mascotas. ¡Descubre la diferencia en la calidad de vida de tus hamsters!,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,2.43801653,2.95,0,0,21,3/3/2026 10:39,3/11/2026 13:15,1.73,,0,2,0,0,0,5411388001384,Noria cerrada para hamsters,Savic,1,1.73,,,,,,,,,Roedores,5411388001384.jpg
5069,5411388010508,89-Savic spelos xl entry jaula hamster 59cm,0,1,1,Ofrece a tus hamsters un espacio seguro y cómodo para vivir y jugar con esta jaula de Savic. Su diseño innovador y fácil de montar te permitirá crear un entorno perfecto para tus mascotas. ¡Descubre la diferencia en la calidad de vida de tus hamsters!,,,1,,,,,,,,,0,0,59,1,0,0,0,0,0,0,0,1,,1,TTC,24.79338843,30,0,0,21,3/3/2026 10:39,3/11/2026 13:15,17.76,,0,0,0,0,0,5411388010508,Jaula para hamsters,Savic,1,17.76,,,,,,,,,Roedores,5411388010508.jpg
5070,SAVIC SPLASH LORO,89-Savic splash beñera giganre para loro,0,1,1,"¡Descubre el placer de la bañera Splash para tu loro! Diseñada para proporcionar un refugio húmedo y divertido, esta bañera es ideal para los loros que buscan relajarse y jugar al mismo tiempo. Con su estructura resistente y fácil de limpiar, esta bañera es una excelente opción para mantener a tu loro feliz y saludable.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,30.24793388,36.6,0,0,21,3/3/2026 10:39,3/11/2026 13:15,21.58,,0,0,0,0,0,SAVIC SPLASH LORO,Loro se divierte,Savic,1,21.58,,,,,,,,,Aves,SAVIC SPLASH LORO.jpg
5071,5411388001896,89-Savic wellness baño chinchilla 26cm,0,1,1,"El baño Wellness de Savic es el perfecto complemento para el cuidado diario de tu chinchilla. Diseñado para proporcionar un espacio seguro y cómodo para que tu mascota se lave y se relaje, este baño es ideal para mantener a tu chinchilla saludable y feliz.",,,1,,,,,,,,,0,0,26,1,0,0,0,0,0,0,0,1,,1,TTC,6.98347107,8.45,0,0,21,3/3/2026 10:39,3/11/2026 13:15,4.98,,0,2,0,0,0,5411388001896,Baño para chinchilla,Savic,1,4.98,,,,,,,,,Aves,5411388001896.jpg
5072,5411388001292,89-Savix fauna box 2   6l,0,1,1,"El acuario Fauna Box de Savic es el hogar perfecto para tus peces. Diseñado para proporcionar un espacio seguro y saludable para que tus peces crezcan y prosperen, este acuario es ideal para mantener a tus mascotas felices y saludables.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,6,1,,1,TTC,5.99173554,7.25,0,0,21,3/3/2026 10:39,3/11/2026 13:15,4.3,,0,2,0,0,0,5411388001292,Acuario para peces,Genérica,1,4.3,,,,,,,,,Roedores,5411388001292.jpg
5073,5411388700010,89-Savix hp manon verde bandeja cubierta,0,1,1,"La bandeja Hp Manon de Savic es el complemento perfecto para el cuidado diario de tu gato. Diseñada para proporcionar un espacio seguro y cómodo para que tu mascota coma y beba, esta bandeja es ideal para mantener a tu gato saludable y feliz.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,11.73553719,14.2,0,0,21,3/3/2026 10:39,3/11/2026 13:15,8.31,,0,1,0,0,0,5411388700010,Bandeja para gato,Savix,1,8.31,,,,,,,,,Peces,5411388700010.jpg
5074,5411388701017,89-Savoic hp gizmo  verde bandeja mediana,0,1,1,"La bandeja Hp Gizmo de Savic es el complemento perfecto para el cuidado diario de tu gato. Diseñada para proporcionar un espacio seguro y cómodo para que tu mascota coma y beba, esta bandeja es ideal para mantener a tu gato saludable y feliz.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,4.87603306,5.9,0,0,21,3/3/2026 10:39,3/11/2026 13:15,3.46,,0,0,0,0,0,5411388701017,Bandeja para gato,Savoic,1,3.46,,,,,,,,,Gatos,5411388701017.jpg
5075,380,89-Sayuela perdiz cremallera y velcro,0,1,1,"La Sayuela Perdiz es el complemento perfecto para el cuidado diario de tu perdiz. Diseñada para proporcionar un espacio seguro y cómodo para que tu mascota se sienta cómoda y segura, esta vestimenta es ideal para mantener a tu perdiz saludable y feliz.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,4.46280992,5.4,0,0,21,3/3/2026 10:39,3/11/2026 13:15,3.19,,0,4,0,0,0,380,Vestimenta para perdiz,Sayuela,1,3.19,https://elpajaroblanco.com/producto/sayuela-perdiz-cremallera-y-velcro/,,,,,,,,Gatos,380.jpg
5076,984,89-Sayuela perdiz pana cremallera  y velcro,0,1,1,"La Sayuela Perdiz es el complemento perfecto para el cuidado diario de tu perdiz. Diseñada para proporcionar un espacio seguro y cómodo para que tu mascota se sienta cómoda y segura, esta vestimenta es ideal para mantener a tu perdiz saludable y feliz.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,5.37190083,6.5,0,0,21,3/3/2026 10:39,3/5/2026 12:44,4.5,,0,3,0,0,0,984,Vestimenta para perdiz,Sayuela,1,4.5,,,,,,,,,Aves,984.jpg
5077,SB ANTIESTRES RELA10,89-Sb antiestres relax 100ml,0,1,1,"El Sb Antiestres Relax es el complemento perfecto para el cuidado diario de tu pájaro. Diseñado para proporcionar un espacio seguro y cómodo para que tu mascota se relaje y se sienta tranquilo, este producto es ideal para mantener a tu pájaro saludable y feliz.",,,1,,,,,,,,,0,0,100,0,0,0,0,0,0,0,100,2,,1,TTC,7.31404959,8.85,0,0,21,3/3/2026 10:39,3/11/2026 13:15,5.75,,0,0,0,0,0,SB ANTIESTRES RELA10,Relajación para pájaro,Sb,1,5.75,,,,,,,,,Aves,SB ANTIESTRES RELA10.jpg
5078,SB ANTIESTRES RELAX,89-Sb antiestrex  relax 30 ml,0,1,1,"El Sb Antiestres Relax es el complemento perfecto para el cuidado diario de tu pájaro. Diseñado para proporcionar un espacio seguro y cómodo para que tu mascota se relaje y se sienta tranquilo, este producto es ideal para mantener a tu pájaro saludable y feliz.",,,1,,,,,,,,,0,0,30,0,0,0,0,0,0,0,30,2,,1,TTC,4.90909091,5.4,0,0,10,3/3/2026 10:39,3/5/2026 12:44,3.5,,0,1,1,0,0,SB ANTIESTRES RELAX,Relajación para pájaro,Sb,1,3.5,,,,,,,,,Aves,SB ANTIESTRES RELAX.jpg
